,sample_type,theta,cutp,cutn,seed_num,mes,sample_num
5025,cut_4,0.0,-7,-9,715,0.831412220966,558.0
5026,rot_1,-0.628318530718,1,-1,715,0.6403253255820001,558.0
5027,cut_3,0.0,-3,-5,715,0.842392066347,558.0
5028,rot_2,-1.25663706144,1,-1,715,1.6086173163600002,558.0
5029,cut_2,0.0,9,7,715,0.972086752474,558.0
5030,rot_4,-2.51327412287,1,-1,715,2.11618793668,558.0
5031,cut_1,0.0,5,3,431,1.6495783742200003,559.0
5032,centre_cut,0.0,1,-1,431,1.22082882035,559.0
5033,rot_3,-1.88495559215,1,-1,431,1.93440840371,559.0
5034,cut_4,0.0,-7,-9,431,1.08403001299,559.0
5035,rot_1,-0.628318530718,1,-1,431,1.00188441225,559.0
5036,cut_3,0.0,-3,-5,431,0.899793685861,559.0
5037,rot_2,-1.25663706144,1,-1,431,1.28694509258,559.0
5038,cut_2,0.0,9,7,431,0.992138288028,559.0
5039,rot_4,-2.51327412287,1,-1,431,1.8672403247799998,559.0
5040,cut_1,0.0,5,3,230,1.9721252073500002,560.0
5041,centre_cut,0.0,1,-1,230,1.96526022247,560.0
5042,rot_3,-1.88495559215,1,-1,230,-0.229766754224,560.0
5043,cut_4,0.0,-7,-9,230,1.28746966919,560.0
5044,rot_1,-0.628318530718,1,-1,230,1.78326478529,560.0
5045,cut_3,0.0,-3,-5,230,1.55385435233,560.0
5046,rot_2,-1.25663706144,1,-1,230,0.581259227326,560.0
5047,cut_2,0.0,9,7,230,1.22434346674,560.0
5048,rot_4,-2.51327412287,1,-1,230,0.7074058967010001,560.0
5049,cut_1,0.0,5,3,370,-0.547061179408,561.0
5050,centre_cut,0.0,1,-1,370,-0.277711512675,561.0
5051,rot_3,-1.88495559215,1,-1,370,0.429136249805,561.0
5052,cut_4,0.0,-7,-9,370,0.20361824842700002,561.0
5053,rot_1,-0.628318530718,1,-1,370,0.1007973872,561.0
5054,cut_3,0.0,-3,-5,370,-0.491729155443,561.0
5055,rot_2,-1.25663706144,1,-1,370,0.8496490602,561.0
5056,cut_2,0.0,9,7,370,0.49429508741899997,561.0
5057,rot_4,-2.51327412287,1,-1,370,0.140393301897,561.0
5058,cut_1,0.0,5,3,95,0.49211041749,562.0
5059,centre_cut,0.0,1,-1,95,0.182758789389,562.0
5060,rot_3,-1.88495559215,1,-1,95,3.46926572536,562.0
5061,cut_4,0.0,-7,-9,95,0.954894226345,562.0
5062,rot_1,-0.628318530718,1,-1,95,0.139032108048,562.0
5063,cut_3,0.0,-3,-5,95,0.382776877605,562.0
5064,rot_2,-1.25663706144,1,-1,95,1.93869161322,562.0
5065,cut_2,0.0,9,7,95,0.525105893148,562.0
5066,rot_4,-2.51327412287,1,-1,95,2.4657111397099998,562.0
5067,cut_1,0.0,5,3,539,1.3381704000499999,563.0
5068,centre_cut,0.0,1,-1,539,1.4132849557,563.0
5069,rot_3,-1.88495559215,1,-1,539,0.0182764103937,563.0
5070,cut_4,0.0,-7,-9,539,0.888741241381,563.0
5071,rot_1,-0.628318530718,1,-1,539,1.00498364838,563.0
5072,cut_3,0.0,-3,-5,539,1.4187120729700002,563.0
5073,rot_2,-1.25663706144,1,-1,539,0.154921802891,563.0
5074,cut_2,0.0,9,7,539,1.0727215032100001,563.0
5075,rot_4,-2.51327412287,1,-1,539,0.703374411598,563.0
5076,cut_1,0.0,5,3,238,1.36030044271,564.0
5077,centre_cut,0.0,1,-1,238,1.7124819348500002,564.0
5078,rot_3,-1.88495559215,1,-1,238,-0.654708395099,564.0
5079,cut_4,0.0,-7,-9,238,0.868100590411,564.0
5080,rot_1,-0.628318530718,1,-1,238,2.36611594835,564.0
5081,cut_3,0.0,-3,-5,238,1.74949911116,564.0
5082,rot_2,-1.25663706144,1,-1,238,1.13222082599,564.0
5083,cut_2,0.0,9,7,238,1.0576769237,564.0
5084,rot_4,-2.51327412287,1,-1,238,-0.23841074621,564.0
5085,cut_1,0.0,5,3,427,0.670555770282,565.0
5086,centre_cut,0.0,1,-1,427,1.27280160163,565.0
5087,rot_3,-1.88495559215,1,-1,427,-0.299895854942,565.0
5088,cut_4,0.0,-7,-9,427,0.684976009551,565.0
5089,rot_1,-0.628318530718,1,-1,427,1.26874849174,565.0
5090,cut_3,0.0,-3,-5,427,1.3609343563999998,565.0
5091,rot_2,-1.25663706144,1,-1,427,0.443280457246,565.0
5092,cut_2,0.0,9,7,427,1.0575215196799999,565.0
5093,rot_4,-2.51327412287,1,-1,427,0.168577742968,565.0
5094,cut_1,0.0,5,3,833,1.1993527175399998,566.0
5095,centre_cut,0.0,1,-1,833,0.596398049188,566.0
5096,rot_3,-1.88495559215,1,-1,833,1.8590498598299998,566.0
5097,cut_4,0.0,-7,-9,833,0.560979603506,566.0
5098,rot_1,-0.628318530718,1,-1,833,-0.519116388535,566.0
5099,cut_3,0.0,-3,-5,833,0.16597847510299998,566.0
5100,rot_2,-1.25663706144,1,-1,833,0.304831682197,566.0
5101,cut_2,0.0,9,7,833,1.5683370652700002,566.0
5102,rot_4,-2.51327412287,1,-1,833,2.1018319635,566.0
5103,cut_1,0.0,5,3,415,0.202811622908,567.0
5104,centre_cut,0.0,1,-1,415,0.8249003413699999,567.0
5105,rot_3,-1.88495559215,1,-1,415,1.7467898138799998,567.0
5106,cut_4,0.0,-7,-9,415,0.348793466387,567.0
5107,rot_1,-0.628318530718,1,-1,415,1.32514155679,567.0
5108,cut_3,0.0,-3,-5,415,0.889740870185,567.0
5109,rot_2,-1.25663706144,1,-1,415,2.24778073307,567.0
5110,cut_2,0.0,9,7,415,0.997987962969,567.0
5111,rot_4,-2.51327412287,1,-1,415,1.1458281594600002,567.0
5112,cut_1,0.0,5,3,147,1.6523930796000001,568.0
5113,centre_cut,0.0,1,-1,147,1.4170888597,568.0
5114,rot_3,-1.88495559215,1,-1,147,-0.38788699553499995,568.0
5115,cut_4,0.0,-7,-9,147,0.5691630920840001,568.0
5116,rot_1,-0.628318530718,1,-1,147,2.1815044003799997,568.0
5117,cut_3,0.0,-3,-5,147,1.0720948292899999,568.0
5118,rot_2,-1.25663706144,1,-1,147,1.18435013538,568.0
5119,cut_2,0.0,9,7,147,1.34953158426,568.0
5120,rot_4,-2.51327412287,1,-1,147,-0.19175138356,568.0
5121,cut_1,0.0,5,3,146,0.654528949437,569.0
5122,centre_cut,0.0,1,-1,146,0.596475036066,569.0
5123,rot_3,-1.88495559215,1,-1,146,0.640959735552,569.0
5124,cut_4,0.0,-7,-9,146,1.10805857939,569.0
5125,rot_1,-0.628318530718,1,-1,146,1.2413899482100001,569.0
5126,cut_3,0.0,-3,-5,146,0.641818942993,569.0
5127,rot_2,-1.25663706144,1,-1,146,1.2887803047700002,569.0
5128,cut_2,0.0,9,7,146,0.363916429344,569.0
5129,rot_4,-2.51327412287,1,-1,146,0.24632704785,569.0
5130,cut_1,0.0,5,3,25,0.696809804896,570.0
5131,centre_cut,0.0,1,-1,25,0.450892933107,570.0
5132,rot_3,-1.88495559215,1,-1,25,0.666588069319,570.0
5133,cut_4,0.0,-7,-9,25,1.54820313018,570.0
5134,rot_1,-0.628318530718,1,-1,25,1.8254028628,570.0
5135,cut_3,0.0,-3,-5,25,0.246604934907,570.0
5136,rot_2,-1.25663706144,1,-1,25,1.9962495454799998,570.0
5137,cut_2,0.0,9,7,25,0.407192290709,570.0
5138,rot_4,-2.51327412287,1,-1,25,0.015198912024799999,570.0
5139,cut_1,0.0,5,3,895,2.8095065074299996,571.0
5140,centre_cut,0.0,1,-1,895,3.1898107950200005,571.0
5141,rot_3,-1.88495559215,1,-1,895,-0.37464047810900003,571.0
5142,cut_4,0.0,-7,-9,895,1.5289337458899999,571.0
5143,rot_1,-0.628318530718,1,-1,895,3.4038619259,571.0
5144,cut_3,0.0,-3,-5,895,2.99798763629,571.0
5145,rot_2,-1.25663706144,1,-1,895,1.30801637437,571.0
5146,cut_2,0.0,9,7,895,1.82988245031,571.0
5147,rot_4,-2.51327412287,1,-1,895,0.810597775877,571.0
5148,cut_1,0.0,5,3,393,0.653836826522,572.0
5149,centre_cut,0.0,1,-1,393,0.581421503457,572.0
5150,rot_3,-1.88495559215,1,-1,393,-0.7632432231559999,572.0
5151,cut_4,0.0,-7,-9,393,1.4333001941799999,572.0
5152,rot_1,-0.628318530718,1,-1,393,0.953637131794,572.0
5153,cut_3,0.0,-3,-5,393,0.621522356902,572.0
5154,rot_2,-1.25663706144,1,-1,393,0.191004561655,572.0
5155,cut_2,0.0,9,7,393,1.09331948136,572.0
5156,rot_4,-2.51327412287,1,-1,393,-0.397432210249,572.0
5157,cut_1,0.0,5,3,202,1.7941772980200001,573.0
5158,centre_cut,0.0,1,-1,202,1.26312037444,573.0
5159,rot_3,-1.88495559215,1,-1,202,1.64600328273,573.0
5160,cut_4,0.0,-7,-9,202,1.26947414414,573.0
5161,rot_1,-0.628318530718,1,-1,202,1.09347573752,573.0
5162,cut_3,0.0,-3,-5,202,1.2470364405399998,573.0
5163,rot_2,-1.25663706144,1,-1,202,1.18791458264,573.0
5164,cut_2,0.0,9,7,202,1.07597900091,573.0
5165,rot_4,-2.51327412287,1,-1,202,1.61591887684,573.0
5166,cut_1,0.0,5,3,485,1.04477620506,574.0
5167,centre_cut,0.0,1,-1,485,1.32134511478,574.0
5168,rot_3,-1.88495559215,1,-1,485,-0.831732889599,574.0
5169,cut_4,0.0,-7,-9,485,0.621945411543,574.0
5170,rot_1,-0.628318530718,1,-1,485,0.745642354769,574.0
5171,cut_3,0.0,-3,-5,485,1.23934542661,574.0
5172,rot_2,-1.25663706144,1,-1,485,-0.439438395161,574.0
5173,cut_2,0.0,9,7,485,1.4776563661700002,574.0
5174,rot_4,-2.51327412287,1,-1,485,0.1275181254,574.0
5175,cut_1,0.0,5,3,899,1.8964205923299997,575.0
5176,centre_cut,0.0,1,-1,899,1.24957278471,575.0
5177,rot_3,-1.88495559215,1,-1,899,1.18738996647,575.0
5178,cut_4,0.0,-7,-9,899,1.20680667532,575.0
5179,rot_1,-0.628318530718,1,-1,899,2.3875438754599996,575.0
5180,cut_3,0.0,-3,-5,899,0.950295400321,575.0
5181,rot_2,-1.25663706144,1,-1,899,2.2919971233400003,575.0
5182,cut_2,0.0,9,7,899,1.0177691585200002,575.0
5183,rot_4,-2.51327412287,1,-1,899,0.725180916858,575.0
5184,cut_1,0.0,5,3,663,0.7604907539229999,576.0
5185,centre_cut,0.0,1,-1,663,1.3261929941,576.0
5186,rot_3,-1.88495559215,1,-1,663,0.6201051221989999,576.0
5187,cut_4,0.0,-7,-9,663,1.56119441857,576.0
5188,rot_1,-0.628318530718,1,-1,663,1.9827493249400001,576.0
5189,cut_3,0.0,-3,-5,663,1.56244134076,576.0
5190,rot_2,-1.25663706144,1,-1,663,1.72293053368,576.0
5191,cut_2,0.0,9,7,663,0.8594706093950001,576.0
5192,rot_4,-2.51327412287,1,-1,663,0.46509087263000004,576.0
5193,cut_1,0.0,5,3,47,1.96195708565,577.0
5194,centre_cut,0.0,1,-1,47,1.0522284119299998,577.0
5195,rot_3,-1.88495559215,1,-1,47,1.09151538979,577.0
5196,cut_4,0.0,-7,-9,47,0.6963810663860001,577.0
5197,rot_1,-0.628318530718,1,-1,47,-0.0863189971807,577.0
5198,cut_3,0.0,-3,-5,47,0.35250040373999997,577.0
5199,rot_2,-1.25663706144,1,-1,47,-0.4375017482,577.0
5200,cut_2,0.0,9,7,47,0.8546214523379999,577.0
5201,rot_4,-2.51327412287,1,-1,47,1.58091392461,577.0
5202,cut_1,0.0,5,3,840,-1.51425784856,578.0
5203,centre_cut,0.0,1,-1,840,-1.18080834958,578.0
5204,rot_3,-1.88495559215,1,-1,840,1.8633478965999999,578.0
5205,cut_4,0.0,-7,-9,840,0.581741991091,578.0
5206,rot_1,-0.628318530718,1,-1,840,0.0867153839408,578.0
5207,cut_3,0.0,-3,-5,840,-0.0454381476331,578.0
5208,rot_2,-1.25663706144,1,-1,840,2.02816451073,578.0
5209,cut_2,0.0,9,7,840,-0.247900806714,578.0
5210,rot_4,-2.51327412287,1,-1,840,0.0736407224406,578.0
5211,cut_1,0.0,5,3,261,1.70059749091,579.0
5212,centre_cut,0.0,1,-1,261,1.0228082173,579.0
5213,rot_3,-1.88495559215,1,-1,261,1.44324607738,579.0
5214,cut_4,0.0,-7,-9,261,1.46767742259,579.0
5215,rot_1,-0.628318530718,1,-1,261,2.47350243784,579.0
5216,cut_3,0.0,-3,-5,261,0.700141418885,579.0
5217,rot_2,-1.25663706144,1,-1,261,2.75303948325,579.0
5218,cut_2,0.0,9,7,261,1.12055250435,579.0
5219,rot_4,-2.51327412287,1,-1,261,0.706368037098,579.0
5220,cut_1,0.0,5,3,703,1.92284218819,580.0
5221,centre_cut,0.0,1,-1,703,1.56361387426,580.0
5222,rot_3,-1.88495559215,1,-1,703,2.3874514257099997,580.0
5223,cut_4,0.0,-7,-9,703,0.48854208616000006,580.0
5224,rot_1,-0.628318530718,1,-1,703,1.6660893967299997,580.0
5225,cut_3,0.0,-3,-5,703,0.989157522868,580.0
5226,rot_2,-1.25663706144,1,-1,703,2.04714185037,580.0
5227,cut_2,0.0,9,7,703,1.2071154135100002,580.0
5228,rot_4,-2.51327412287,1,-1,703,1.99049491583,580.0
5229,cut_1,0.0,5,3,319,0.669077005734,581.0
5230,centre_cut,0.0,1,-1,319,1.31674856165,581.0
5231,rot_3,-1.88495559215,1,-1,319,1.49749439873,581.0
5232,cut_4,0.0,-7,-9,319,0.215399058744,581.0
5233,rot_1,-0.628318530718,1,-1,319,0.308538978926,581.0
5234,cut_3,0.0,-3,-5,319,1.58071101217,581.0
5235,rot_2,-1.25663706144,1,-1,319,0.541431659639,581.0
5236,cut_2,0.0,9,7,319,0.991815009692,581.0
5237,rot_4,-2.51327412287,1,-1,319,1.82129958502,581.0
5238,cut_1,0.0,5,3,235,2.48818061424,582.0
5239,centre_cut,0.0,1,-1,235,2.54455872114,582.0
5240,rot_3,-1.88495559215,1,-1,235,-0.5830584300020001,582.0
5241,cut_4,0.0,-7,-9,235,1.64145688796,582.0
5242,rot_1,-0.628318530718,1,-1,235,2.0207498313,582.0
5243,cut_3,0.0,-3,-5,235,2.1394288751299997,582.0
5244,rot_2,-1.25663706144,1,-1,235,0.136312750188,582.0
5245,cut_2,0.0,9,7,235,1.67703964021,582.0
5246,rot_4,-2.51327412287,1,-1,235,0.8212314998420001,582.0
5247,cut_1,0.0,5,3,447,1.3630569380200002,583.0
5248,centre_cut,0.0,1,-1,447,1.39096248144,583.0
5249,rot_3,-1.88495559215,1,-1,447,1.3787340014700002,583.0
5250,cut_4,0.0,-7,-9,447,0.134765042153,583.0
5251,rot_1,-0.628318530718,1,-1,447,-1.12576236545,583.0
5252,cut_3,0.0,-3,-5,447,1.0048338005500002,583.0
5253,rot_2,-1.25663706144,1,-1,447,-1.13971557946,583.0
5254,cut_2,0.0,9,7,447,1.36412727659,583.0
5255,rot_4,-2.51327412287,1,-1,447,2.59410761373,583.0
5256,cut_1,0.0,5,3,54,1.4990640122299999,584.0
5257,centre_cut,0.0,1,-1,54,1.42317158978,584.0
5258,rot_3,-1.88495559215,1,-1,54,0.652146510036,584.0
5259,cut_4,0.0,-7,-9,54,1.6653762054299999,584.0
5260,rot_1,-0.628318530718,1,-1,54,1.71760651027,584.0
5261,cut_3,0.0,-3,-5,54,1.5634012684399998,584.0
5262,rot_2,-1.25663706144,1,-1,54,1.16446688544,584.0
5263,cut_2,0.0,9,7,54,0.917230354267,584.0
5264,rot_4,-2.51327412287,1,-1,54,0.806756686839,584.0
5265,cut_1,0.0,5,3,208,0.104681542596,585.0
5266,centre_cut,0.0,1,-1,208,0.13105882615199999,585.0
5267,rot_3,-1.88495559215,1,-1,208,1.0223362384799999,585.0
5268,cut_4,0.0,-7,-9,208,0.463657486238,585.0
5269,rot_1,-0.628318530718,1,-1,208,0.37177747808399997,585.0
5270,cut_3,0.0,-3,-5,208,0.494450712327,585.0
5271,rot_2,-1.25663706144,1,-1,208,0.896562027472,585.0
5272,cut_2,0.0,9,7,208,0.235595056038,585.0
5273,rot_4,-2.51327412287,1,-1,208,0.459553441623,585.0
5274,cut_1,0.0,5,3,596,0.460490412476,586.0
5275,centre_cut,0.0,1,-1,596,0.313997865649,586.0
5276,rot_3,-1.88495559215,1,-1,596,1.272289301,586.0
5277,cut_4,0.0,-7,-9,596,0.927962050897,586.0
5278,rot_1,-0.628318530718,1,-1,596,-0.259070798756,586.0
5279,cut_3,0.0,-3,-5,596,0.108919572192,586.0
5280,rot_2,-1.25663706144,1,-1,596,0.296152959429,586.0
5281,cut_2,0.0,9,7,596,0.208590822828,586.0
5282,rot_4,-2.51327412287,1,-1,596,1.29523418513,586.0
5283,cut_1,0.0,5,3,892,2.22451590284,587.0
5284,centre_cut,0.0,1,-1,892,2.8374076165799997,587.0
5285,rot_3,-1.88495559215,1,-1,892,0.49230868615,587.0
5286,cut_4,0.0,-7,-9,892,1.06948035557,587.0
5287,rot_1,-0.628318530718,1,-1,892,1.49645579965,587.0
5288,cut_3,0.0,-3,-5,892,2.56069056377,587.0
5289,rot_2,-1.25663706144,1,-1,892,0.12556328144099999,587.0
5290,cut_2,0.0,9,7,892,1.7255865429599997,587.0
5291,rot_4,-2.51327412287,1,-1,892,1.8860658186400001,587.0
5292,cut_1,0.0,5,3,243,1.6942288106799999,588.0
5293,centre_cut,0.0,1,-1,243,1.55701447901,588.0
5294,rot_3,-1.88495559215,1,-1,243,-0.237886561988,588.0
5295,cut_4,0.0,-7,-9,243,0.06813973794940001,588.0
5296,rot_1,-0.628318530718,1,-1,243,0.9206640539450001,588.0
5297,cut_3,0.0,-3,-5,243,0.7000674641869999,588.0
5298,rot_2,-1.25663706144,1,-1,243,-0.0031470539244,588.0
5299,cut_2,0.0,9,7,243,1.50604161851,588.0
5300,rot_4,-2.51327412287,1,-1,243,0.648845316048,588.0
5301,cut_1,0.0,5,3,939,-0.115396013354,589.0
5302,centre_cut,0.0,1,-1,939,0.357898125248,589.0
5303,rot_3,-1.88495559215,1,-1,939,0.188497797326,589.0
5304,cut_4,0.0,-7,-9,939,1.0582476381,589.0
5305,rot_1,-0.628318530718,1,-1,939,0.431654776752,589.0
5306,cut_3,0.0,-3,-5,939,0.969576743955,589.0
5307,rot_2,-1.25663706144,1,-1,939,0.349271088031,589.0
5308,cut_2,0.0,9,7,939,0.8027707247879999,589.0
5309,rot_4,-2.51327412287,1,-1,939,0.169859329441,589.0
5310,cut_1,0.0,5,3,376,0.38065888045900004,590.0
5311,centre_cut,0.0,1,-1,376,0.12733941522199999,590.0
5312,rot_3,-1.88495559215,1,-1,376,0.34735441450599996,590.0
5313,cut_4,0.0,-7,-9,376,1.22998214329,590.0
5314,rot_1,-0.628318530718,1,-1,376,1.3255993219600002,590.0
5315,cut_3,0.0,-3,-5,376,0.67077676779,590.0
5316,rot_2,-1.25663706144,1,-1,376,1.3630240633300001,590.0
5317,cut_2,0.0,9,7,376,0.495403300612,590.0
5318,rot_4,-2.51327412287,1,-1,376,-0.38116205986,590.0
5319,cut_1,0.0,5,3,467,0.553860203498,591.0
5320,centre_cut,0.0,1,-1,467,1.34095612687,591.0
5321,rot_3,-1.88495559215,1,-1,467,0.25264406260600003,591.0
5322,cut_4,0.0,-7,-9,467,0.809345202386,591.0
5323,rot_1,-0.628318530718,1,-1,467,1.06505878637,591.0
5324,cut_3,0.0,-3,-5,467,1.21660777808,591.0
5325,rot_2,-1.25663706144,1,-1,467,0.681071284847,591.0
5326,cut_2,0.0,9,7,467,0.75191777518,591.0
5327,rot_4,-2.51327412287,1,-1,467,0.8878826399200002,591.0
5328,cut_1,0.0,5,3,66,1.54913845055,592.0
5329,centre_cut,0.0,1,-1,66,2.30879521039,592.0
5330,rot_3,-1.88495559215,1,-1,66,-0.37037937420199996,592.0
5331,cut_4,0.0,-7,-9,66,2.0515864582799996,592.0
5332,rot_1,-0.628318530718,1,-1,66,2.4635919946400002,592.0
5333,cut_3,0.0,-3,-5,66,2.68621656339,592.0
5334,rot_2,-1.25663706144,1,-1,66,0.8536989191399998,592.0
5335,cut_2,0.0,9,7,66,1.3602050269200001,592.0
5336,rot_4,-2.51327412287,1,-1,66,0.46734553354900005,592.0
5337,cut_1,0.0,5,3,945,-0.195927771885,593.0
5338,centre_cut,0.0,1,-1,945,-0.19743116159899998,593.0
5339,rot_3,-1.88495559215,1,-1,945,1.43867212426,593.0
5340,cut_4,0.0,-7,-9,945,0.885720668839,593.0
5341,rot_1,-0.628318530718,1,-1,945,0.7587728982549999,593.0
5342,cut_3,0.0,-3,-5,945,0.11531483760700001,593.0
5343,rot_2,-1.25663706144,1,-1,945,1.7278252518900001,593.0
5344,cut_2,0.0,9,7,945,-0.20359524662200001,593.0
5345,rot_4,-2.51327412287,1,-1,945,0.31512009193,593.0
5346,cut_1,0.0,5,3,345,-0.19154998281399999,594.0
5347,centre_cut,0.0,1,-1,345,0.07794671582219999,594.0
5348,rot_3,-1.88495559215,1,-1,345,1.63338751354,594.0
5349,cut_4,0.0,-7,-9,345,0.907728405854,594.0
5350,rot_1,-0.628318530718,1,-1,345,0.43376998272399997,594.0
5351,cut_3,0.0,-3,-5,345,0.414098242068,594.0
5352,rot_2,-1.25663706144,1,-1,345,1.42706997415,594.0
5353,cut_2,0.0,9,7,345,0.444777917781,594.0
5354,rot_4,-2.51327412287,1,-1,345,0.889426923336,594.0
5355,cut_1,0.0,5,3,872,2.27434070726,595.0
5356,centre_cut,0.0,1,-1,872,1.20521979866,595.0
5357,rot_3,-1.88495559215,1,-1,872,2.7461326380299997,595.0
5358,cut_4,0.0,-7,-9,872,0.743516313634,595.0
5359,rot_1,-0.628318530718,1,-1,872,0.979830785852,595.0
5360,cut_3,0.0,-3,-5,872,0.35946358384300003,595.0
5361,rot_2,-1.25663706144,1,-1,872,1.6181227955000002,595.0
5362,cut_2,0.0,9,7,872,0.873020737336,595.0
5363,rot_4,-2.51327412287,1,-1,872,2.3402707461700003,595.0
5364,cut_1,0.0,5,3,449,3.26573608736,596.0
5365,centre_cut,0.0,1,-1,449,2.5831990268,596.0
5366,rot_3,-1.88495559215,1,-1,449,0.606268188486,596.0
5367,cut_4,0.0,-7,-9,449,0.849720706384,596.0
5368,rot_1,-0.628318530718,1,-1,449,1.09821383112,596.0
5369,cut_3,0.0,-3,-5,449,1.28370067808,596.0
5370,rot_2,-1.25663706144,1,-1,449,-0.185631045174,596.0
5371,cut_2,0.0,9,7,449,2.37159695417,596.0
5372,rot_4,-2.51327412287,1,-1,449,2.14598589845,596.0
5373,cut_1,0.0,5,3,966,-0.129550448137,597.0
5374,centre_cut,0.0,1,-1,966,0.260893485574,597.0
5375,rot_3,-1.88495559215,1,-1,966,0.0208153889622,597.0
5376,cut_4,0.0,-7,-9,966,0.5580370203589999,597.0
5377,rot_1,-0.628318530718,1,-1,966,-0.309153430347,597.0
5378,cut_3,0.0,-3,-5,966,0.27534595384,597.0
5379,rot_2,-1.25663706144,1,-1,966,-0.30479924488800003,597.0
5380,cut_2,0.0,9,7,966,0.682148551332,597.0
5381,rot_4,-2.51327412287,1,-1,966,0.408562700739,597.0
5382,cut_1,0.0,5,3,394,-0.440741972371,598.0
5383,centre_cut,0.0,1,-1,394,-0.410281973142,598.0
5384,rot_3,-1.88495559215,1,-1,394,1.18467818599,598.0
5385,cut_4,0.0,-7,-9,394,0.429900783833,598.0
5386,rot_1,-0.628318530718,1,-1,394,-0.0266897089592,598.0
5387,cut_3,0.0,-3,-5,394,-0.15821534920299998,598.0
5388,rot_2,-1.25663706144,1,-1,394,1.0013848405299999,598.0
5389,cut_2,0.0,9,7,394,0.362362120322,598.0
5390,rot_4,-2.51327412287,1,-1,394,0.41277062540799997,598.0
5391,cut_1,0.0,5,3,593,2.35706298646,599.0
5392,centre_cut,0.0,1,-1,593,2.55930059362,599.0
5393,rot_3,-1.88495559215,1,-1,593,-0.6772256335250001,599.0
5394,cut_4,0.0,-7,-9,593,1.4863687546000002,599.0
5395,rot_1,-0.628318530718,1,-1,593,3.3726450424000003,599.0
5396,cut_3,0.0,-3,-5,593,2.42485188212,599.0
5397,rot_2,-1.25663706144,1,-1,593,1.41604688231,599.0
5398,cut_2,0.0,9,7,593,1.26554086392,599.0
5399,rot_4,-2.51327412287,1,-1,593,-0.00724796008484,599.0
5400,cut_1,0.0,5,3,308,0.284750814423,600.0
5401,centre_cut,0.0,1,-1,308,0.214432227398,600.0
5402,rot_3,-1.88495559215,1,-1,308,0.317452766968,600.0
5403,cut_4,0.0,-7,-9,308,0.6706260858649999,600.0
5404,rot_1,-0.628318530718,1,-1,308,-0.176782359861,600.0
5405,cut_3,0.0,-3,-5,308,0.214736179857,600.0
5406,rot_2,-1.25663706144,1,-1,308,-0.18415137059099998,600.0
5407,cut_2,0.0,9,7,308,0.480801582512,600.0
5408,rot_4,-2.51327412287,1,-1,308,0.527810113925,600.0
5409,cut_1,0.0,5,3,219,0.305003211776,601.0
5410,centre_cut,0.0,1,-1,219,-0.0960523770146,601.0
5411,rot_3,-1.88495559215,1,-1,219,1.08279736058,601.0
5412,cut_4,0.0,-7,-9,219,-0.717701131563,601.0
5413,rot_1,-0.628318530718,1,-1,219,-0.6705992801640001,601.0
5414,cut_3,0.0,-3,-5,219,-0.600622161151,601.0
5415,rot_2,-1.25663706144,1,-1,219,0.121379948803,601.0
5416,cut_2,0.0,9,7,219,0.982353337203,601.0
5417,rot_4,-2.51327412287,1,-1,219,0.972050764594,601.0
5418,cut_1,0.0,5,3,719,0.742680093864,602.0
5419,centre_cut,0.0,1,-1,719,0.919721885749,602.0
5420,rot_3,-1.88495559215,1,-1,719,1.00850305074,602.0
5421,cut_4,0.0,-7,-9,719,0.908605243634,602.0
5422,rot_1,-0.628318530718,1,-1,719,0.528883346061,602.0
5423,cut_3,0.0,-3,-5,719,0.514581723663,602.0
5424,rot_2,-1.25663706144,1,-1,719,0.7654905277799999,602.0
5425,cut_2,0.0,9,7,719,1.06354355963,602.0
5426,rot_4,-2.51327412287,1,-1,719,1.31831433626,602.0
5427,cut_1,0.0,5,3,244,2.5619759064700003,603.0
5428,centre_cut,0.0,1,-1,244,2.70630546357,603.0
5429,rot_3,-1.88495559215,1,-1,244,0.33984761248400003,603.0
5430,cut_4,0.0,-7,-9,244,1.7649719013499998,603.0
5431,rot_1,-0.628318530718,1,-1,244,1.9438751485599997,603.0
5432,cut_3,0.0,-3,-5,244,2.6011497664300003,603.0
5433,rot_2,-1.25663706144,1,-1,244,0.42826493111100006,603.0
5434,cut_2,0.0,9,7,244,2.15861627568,603.0
5435,rot_4,-2.51327412287,1,-1,244,1.6599349667899999,603.0
5436,cut_1,0.0,5,3,906,-0.573213446251,604.0
5437,centre_cut,0.0,1,-1,906,0.251948634731,604.0
5438,rot_3,-1.88495559215,1,-1,906,-0.111587274415,604.0
5439,cut_4,0.0,-7,-9,906,0.526906002717,604.0
5440,rot_1,-0.628318530718,1,-1,906,-0.582354926501,604.0
5441,cut_3,0.0,-3,-5,906,1.11589226665,604.0
5442,rot_2,-1.25663706144,1,-1,906,-0.783804614306,604.0
5443,cut_2,0.0,9,7,906,-0.000108312424496,604.0
5444,rot_4,-2.51327412287,1,-1,906,0.266190788115,604.0
5445,cut_1,0.0,5,3,795,2.60391466962,605.0
5446,centre_cut,0.0,1,-1,795,2.81263520294,605.0
5447,rot_3,-1.88495559215,1,-1,795,-0.0735511272991,605.0
5448,cut_4,0.0,-7,-9,795,1.07446523491,605.0
5449,rot_1,-0.628318530718,1,-1,795,2.78690647918,605.0
5450,cut_3,0.0,-3,-5,795,2.08489002158,605.0
5451,rot_2,-1.25663706144,1,-1,795,1.1809736221,605.0
5452,cut_2,0.0,9,7,795,1.7418403041900004,605.0
